South Yunderup		-32.5851	115.78015	AU	2949
Arcadia vale		-33.06052	151.58408	AU	1335
Buff Point		-33.22285	151.53125	AU	3405
Charmhaven		-33.22671	151.50284	AU	2510
Chittaway Bay		-33.32769	151.42971	AU	1983
Killcare Heights		-33.52392	151.36821	AU	719
Noraville		-33.26785	151.55352	AU	2855
Tuggerawong		-33.2804	151.48044	AU	1246
Bar Beach		-32.94128	151.76544	AU	1166
Black Hill		-32.83769	151.61871	AU	543
Broadmeadow		-32.92371	151.72849	AU	1563
Carrington		-32.91501	151.76436	AU	1872
Cooks Hill		-32.93244	151.77114	AU	3461
Elermore Vale		-32.91621	151.67665	AU	5417
Hamilton		-32.92207	151.74711	AU	4187
Hamilton East		-32.9258	151.75346	AU	976
Hamilton North		-32.91189	151.73677	AU	864
The Junction		-32.93822	151.75909	AU	1032
Mayfield		-32.89793	151.73613	AU	9218
Mayfield West		-32.89195	151.72711	AU	1906
Merewether Heights		-32.94733	151.73565	AU	1377
New Lambton Heights		-32.92466	151.69364	AU	3179
Newcastle East		-32.92771	151.7884	AU	1020
Newcastle West		-32.92446	151.75711	AU	842
North Lambton		-32.90605	151.70574	AU	3219
Rankin Park		-32.92516	151.68016	AU	2412
Waratah		-32.90667	151.72647	AU	4679
Belmont North		-33.02081	151.66849	AU	6168
Belmont South		-33.04934	151.65695	AU	1090
Bolton Point		-33.00177	151.61013	AU	2059
Cardiff Heights		-32.93626	151.67227	AU	1421
Cardiff South		-32.9547	151.66446	AU	2784
Coal Point		-33.04225	151.61159	AU	1607
Fennell Bay		-32.9922	151.60008	AU	1576
Floraville		-33.01116	151.6648	AU	1836
Garden Suburb		-32.94368	151.68085	AU	1878
Gateshead		-32.98208	151.69188	AU	3231
Glendale		-32.93194	151.64103	AU	3067
Highfields		-32.95331	151.71231	AU	815
Jewells		-33.01386	151.68308	AU	2346
Marmong Point		-32.98064	151.61841	AU	735
Morisset Park		-33.11981	151.53696	AU	733
Pelican		-33.07243	151.64545	AU	850
Swansea Heads		-33.09654	151.65502	AU	594
Tingira Heights		-32.99725	151.67021	AU	2083
Windale		-32.99277	151.68167	AU	3351
Toronto		-33.01357	151.59373	AU	5670
Bellbird Heights		-32.85042	151.32903	AU	768
Mallabula		-32.72821	152.01263	AU	907
Ashtonfield		-32.77331	151.60583	AU	4630
Bolwarra Heights		-32.701	151.58541	AU	2920
Windella		-32.7033	151.48018	AU	742
West Rockhampton		-23.37941	150.48175	AU	1783
Black Mountain		-26.39886	152.87561	AU	1398
Caloundra West		-26.80634	153.10894	AU	6190
Dicky Beach		-26.78364	153.13766	AU	2072
Diddillibah		-26.64166	153.04959	AU	1530
Forest Glen		-26.68864	153.00453	AU	1416
Moffat Beach		-26.79048	153.13997	AU	2575
Peregian Springs		-26.48801	153.07577	AU	6887
West Woombye		-26.66644	152.92557	AU	1006
Dulong		-26.63387	152.90617	AU	544
North Maleny		-26.75212	152.85828	AU	624
Mount Louisa		-19.274	146.75091	AU	8604
Shaw		-19.26264	146.70327	AU	525
South Townsville		-19.26618	146.83331	AU	2903
Stuart		-19.34702	146.84378	AU	1401
Black River		-19.22517	146.61787	AU	1485
Boorooma		-35.07437	147.3646	AU	836
Albion Park Rail		-34.56634	150.79177	AU	6809
Avondale		-34.5175	150.7501	AU	1649
Barrack Heights		-34.56464	150.85692	AU	5834
Barrack Point		-34.56256	150.87095	AU	676
Cordeaux Heights		-34.44043	150.83748	AU	4486
East Corrimal		-34.37606	150.91078	AU	3324
Koonawarra		-34.50212	150.80855	AU	3637
West Wollongong		-34.4248	150.86417	AU	4750
North Wollongong		-34.40569	150.89763	AU	2832
Mount Warrigal		-34.54804	150.83752	AU	4811
Mount Pleasant		-34.39531	150.86658	AU	1348
Lake Wendouree		-37.54993	143.8473	AU	2935
Lucas		-37.54572	143.7758	AU	987
White Hills		-36.72875	144.30525	AU	3157
South Bingera		-24.96728	152.22296	AU	645
Nulsen		-33.85696	121.87499	AU	1154
Pink Lake		-33.85162	121.85932	AU	890
West Beach		-33.87464	121.89013	AU	1407
Armstrong Creek		-38.23121	144.37374	AU	4175
Breakwater		-38.17987	144.36765	AU	980
Hamlyn Heights		-38.12108	144.32799	AU	6146
North Geelong		-38.10953	144.35134	AU	3049
South Geelong		-38.16187	144.35559	AU	965
Wandana Heights		-38.17577	144.30387	AU	1938
Whittington		-38.1808	144.39322	AU	3842
West End		-28.78175	114.57925	AU	598
Araluen		-26.15708	152.6522	AU	617
Chatsworth		-26.14398	152.61503	AU	1051
Jones Hill		-26.22923	152.66881	AU	860
Monkland		-26.21191	152.68245	AU	1102
The Dawn		-26.24182	152.67923	AU	530
Veteran		-26.15901	152.68979	AU	869
East Launceston		-41.43843	147.15101	AU	2083
South Launceston		-41.45506	147.14556	AU	4536
Summerhill		-41.46747	147.12796	AU	3040
West Launceston		-41.45092	147.13114	AU	4050
Bilambil Heights		-28.2161	153.48415	AU	3275
Tweed Heads West		-28.18736	153.52278	AU	6251
Rangeville		-27.58318	151.97997	AU	8140
Darling Heights		-27.59659	151.93045	AU	5269
East Toowoomba		-27.57086	151.97422	AU	5965
Hodgson Vale		-27.66518	151.93251	AU	1345
North Toowoomba		-27.54415	151.96117	AU	2950
Preston		-27.66037	151.98658	AU	586
Prince Henry Heights		-27.55107	151.99096	AU	563
South Toowoomba		-27.57101	151.9465	AU	5560
Top Camp		-27.63584	151.9392	AU	831
Wilsonton Heights		-27.53227	151.92444	AU	2608
East Tamworth		-31.08548	150.93721	AU	5273
North Tamworth		-31.07862	150.92219	AU	5276
South Tamworth		-31.11	150.92254	AU	6627
Tinbeerwah		-26.40443	152.98256	AU	953
Cooroibah		-26.36316	152.98599	AU	2031
East Albury		-36.08144	146.92991	AU	5942
Hamilton Valley		-36.03788	146.91768	AU	553
North Albury		-36.05745	146.92995	AU	5913
South Albury		-36.08654	146.90905	AU	1469
West Albury		-36.07979	146.89227	AU	3783
North West Cape		-21.92633	114.0295	AU	560
Rosslyn		-23.16613	150.77834	AU	574
East Innisfail		-17.53324	146.03487	AU	1846
Mowbray		-16.56023	145.47937	AU	624
Goolwa North		-35.49118	138.81256	AU	951
Garden Island		-32.24264	115.69505	AU	1588
City of Port Phillip		-37.83382	144.93834	AU	112669
Portland West		-38.35404	141.57403	AU	572
Invermay		-37.5164	143.88185	AU	783
Eighty Mile Beach		-19.24066	121.61333	AU	604
Sunshine Coast		-26.65682	153.07955	AU	398840
Roebuck		-18.1713	122.50116	AU	1363
Marrakai		-12.75053	131.48056	AU	568
North Narooma		-36.20363	150.11526	AU	594
West Arnhem		-12.23517	134.06033	AU	754
East Carnarvon		-24.86397	113.67768	AU	1140
Marangaroo		-31.82711	115.83843	AU	10483
Cullinane		-17.51135	146.02414	AU	511
Innisfail Estate		-17.5183	146.04474	AU	1341
Goondi Bend		-17.51712	146.01105	AU	591
Goondi Hill		-17.52837	146.01688	AU	503
Katherine South		-14.46784	132.25848	AU	1802
Katherine East		-14.46597	132.28556	AU	3242
Littleton		-33.49571	150.13993	AU	766
Lismore Heights		-28.80102	153.30048	AU	2105
South Lismore		-28.81629	153.25619	AU	1820
Melbourne City Centre		-37.81501	144.96657	AU	60057
Brisbane central business district		-27.47134	153.02736	AU	9460
Perth city centre		-31.95289	115.85152	AU	13670
Adelaide city centre		-34.92873	138.60334	AU	19820
Alice Springs city centre		-23.69697	133.88176	AU	639
Hobart city centre		-42.8828	147.32582	AU	3971
Maitland city centre		-32.73263	151.55331	AU	2050
Geelong city centre		-38.14996	144.36176	AU	5881
Geraldton city centre		-28.77754	114.61494	AU	3419
Launceston city centre		-41.43352	147.1378	AU	3796
Bathurst city centre		-33.41816	149.57621	AU	6949
Bendigo city centre		-36.75698	144.27957	AU	5808
Wollongong city centre		-34.4279	150.89268	AU	19108
Mandurah city centre		-32.52644	115.73361	AU	7784
Yeppoon city centre		-23.1295	150.73639	AU	6436
Rockingham city centre		-32.28407	115.7354	AU	14028
Charles Sturt University		-35.06075	147.35424	AU	996
Castle Hill		-19.25816	146.80095	AU	896
Coomera		-27.84333	153.33901	AU	13165
West Wodonga		-36.12346	146.85193	AU	14281
Kalamunda		-31.97372	116.05845	AU	7163
Currumbin		-28.13649	153.48158	AU	3026
Strathmore		-37.73563	144.92065	AU	8227
West Busselton		-33.65792	115.32293	AU	8072
Kalinga		-27.40957	153.05061	AU	2103
Bardia		-33.97789	150.86306	AU	1604
Cairns City		-16.92069	145.77358	AU	6839
Charters Towers City		-20.07774	146.26275	AU	2165
South Bunbury		-33.3491	115.63359	AU	8071
Tweed Heads South		-28.19517	153.53964	AU	8210
Cairns North		-16.90406	145.75703	AU	7340
Burpengary East		-27.14447	152.99968	AU	6398
Pottsville		-28.3874	153.55857	AU	6692
Queanbeyan East		-35.34625	149.24596	AU	4027
Manly Vale		-33.78457	151.262	AU	6057
Killarney Vale		-33.36319	151.45799	AU	7103
Gladstone Central		-23.84281	151.24887	AU	1871
West Gladstone		-23.86123	151.2453	AU	4686
Bundaberg North		-24.84914	152.34638	AU	5447
Jordan Springs		-33.72138	150.72873	AU	5111
North Nowra		-34.85822	150.57479	AU	5610
Culburra Beach		-34.92788	150.75766	AU	2784
East Devonport		-41.18792	146.3866	AU	4016
West Kempsey		-31.05757	152.82794	AU	4899
North Bendigo		-36.74363	144.28791	AU	4085
South Kalgoorlie		-30.76507	121.47334	AU	4811
South Gladstone		-23.86221	151.26801	AU	3218
North Gosford		-33.414	151.3516	AU	3723
Singleton Heights		-32.5416	151.16089	AU	4584
Ballarat North		-37.54087	143.86648	AU	3813
West Ulverstone		-41.14744	146.1267	AU	4059
Bundaberg South		-24.87277	152.35986	AU	3222
Port Pirie West		-33.1779	137.9985	AU	2612
East Bendigo		-36.74157	144.31894	AU	2023
Mount Claremont		-31.96177	115.78337	AU	4547
West Ballina		-28.862	153.53291	AU	3027
Queanbeyan West		-35.35497	149.20412	AU	3105
Svensson Heights		-24.88566	152.33183	AU	3192
Bundaberg West		-24.87265	152.33647	AU	2932
Bundaberg East		-24.8586	152.38003	AU	2776
Moore Park Beach		-24.71066	152.20905	AU	2661
North Coogee		-32.09505	115.75972	AU	2318
West Bathurst		-33.4092	149.56324	AU	3655
South Nowra		-34.90332	150.59827	AU	1843
Sapphire Beach		-30.22614	153.13628	AU	2187
Bennett Springs		-31.85941	115.94512	AU	5246
The Hill		-32.93089	151.77835	AU	1847
Glenelg South		-34.98964	138.51425	AU	2188
South Kempsey		-31.12302	152.83253	AU	2336
Midway Point		-42.7948	147.52883	AU	2780
North Boambee Valley		-30.31295	153.06925	AU	2042
Twin Waters		-26.63422	153.08114	AU	2848
Trinity Park		-16.80684	145.70549	AU	3052
Korora		-30.2462	153.11487	AU	2691
New Gisborne		-37.46065	144.5993	AU	2334
Risdon Park South		-33.21104	137.99498	AU	2125
Upper Burnie		-41.07139	145.8996	AU	1792
St Helena		-37.68988	145.12315	AU	2846
Mollymook		-35.34107	150.46952	AU	1083
Townview		-20.73252	139.50482	AU	2071
South Murwillumbah		-28.33895	153.40004	AU	1126
Elizabeth Hills		-33.89863	150.84761	AU	2544
South Bathurst		-33.43839	149.57203	AU	1534
Bungarribee		-33.77704	150.86799	AU	2629
Meringandan West		-27.41612	151.88727	AU	2173
Healy		-20.74596	139.5001	AU	1836
Romaine		-41.09944	145.89376	AU	1658
Corindi Beach		-30.01668	153.18555	AU	1749
East Branxton		-32.65372	151.36559	AU	1806
Barney Point		-23.84793	151.26577	AU	1112
Zuccoli		-12.50727	131.00694	AU	1133
Karratha Industrial Estate		-20.77164	116.86938	AU	644
Desert Springs		-23.71554	133.88768	AU	1950
East Bairnsdale		-37.83426	147.65548	AU	1229
Ocean Beach		-35.01439	117.28961	AU	917
East Kempsey		-31.08242	152.85253	AU	1321
Black Head		-32.07167	152.53491	AU	803
Holroyd		-33.83078	150.99725	AU	1279
West Lamington		-30.74707	121.45248	AU	1393
Sinclair		-33.86347	121.87185	AU	837
New Port		-34.84431	138.49438	AU	664
Hazelwood North		-38.26763	146.48286	AU	1412
Manningham		-34.87776	138.62206	AU	1302
Lake Tyers Beach		-37.86184	148.06918	AU	724
Skennars Head		-28.82888	153.60209	AU	1224
West Nowra		-34.88593	150.58333	AU	1389
West Haven		-31.63555	152.78378	AU	1079
South Carnarvon		-24.89348	113.65846	AU	1006
Trunding		-12.63422	141.86963	AU	1042
East Jindabyne		-36.39579	148.65137	AU	1001
Newlands Arm		-37.92897	147.692	AU	689
North Batemans Bay		-35.68644	150.19083	AU	600
Pie Creek		-26.22991	152.60774	AU	1008
Wallaga Lake		-36.38588	150.06736	AU	524
Nowra Hill		-34.92845	150.57243	AU	2091
North Moonta		-34.05294	137.5935	AU	504
Caddens		-33.77415	150.74126	AU	1496
Loxton North		-34.41668	140.62071	AU	780
Shepparton East		-36.40156	145.47765	AU	1100
Qunaba		-24.83387	152.42127	AU	774
Kambalda East		-31.2055	121.67011	AU	1157
Maryborough West		-25.5053	152.6664	AU	535
Wattle Ponds		-32.52026	151.19359	AU	1087
Kotara South		-32.95261	151.69076	AU	1112
Nanum		-12.64511	141.86221	AU	1123
Kooyong		-37.84334	145.0358	AU	793
Riverglades		-35.09937	139.30226	AU	799
New Berrima		-34.50412	150.33537	AU	582
Gormans Hill		-33.46714	149.59547	AU	786
Morangup		-31.66887	116.29097	AU	740
Cliftleigh		-32.79077	151.51537	AU	891
Kearsley		-32.85428	151.3992	AU	833
Taroomball		-23.17264	150.74384	AU	780
Tharbogang		-34.26587	145.99302	AU	513
Mount Kembla		-34.42881	150.82161	AU	1011
Toll		-20.05001	146.25227	AU	835
Kiama Heights		-34.70327	150.83842	AU	773
Portland North		-38.30853	141.57068	AU	595
Stony Rise		-41.19574	146.33017	AU	629
Kurrajong Hills		-33.53313	150.65153	AU	645
Moorak		-37.86381	140.74263	AU	1225
Millchester		-20.09217	146.27875	AU	541
Murrays Beach		-33.1175	151.62116	AU	595
North Casino		-28.80181	153.06642	AU	943
Gisborne South		-37.54131	144.60497	AU	794
Grose Wold		-33.59832	150.685	AU	633
North Macksville		-30.69391	152.94445	AU	599
Dardanup West		-33.38637	115.72964	AU	649
Woongarra		-24.89866	152.4217	AU	524
Renwick		-34.44843	150.47008	AU	569
Arrawarra Headland		-30.07032	153.19739	AU	575
Ilparpa		-23.75228	133.81785	AU	599
Moe South		-38.21273	146.2524	AU	508
Mullumbimby Creek		-28.54698	153.43557	AU	530
Mountain River		-42.94888	147.13341	AU	547
Pukatja		-26.27825	132.13343	AU	513
Marybrook		-33.65274	115.20375	AU	556
Bowenfels		-33.48336	150.13444	AU	2062
Anmatjere		-22.25034	133.41522	AU	522
Sunshine Beach		-26.40579	153.10779	AU	2564
Armstrong Beach		-21.44808	149.28823	AU	859
Sailors Gully		-36.71002	144.23658	AU	695
Port Pirie South		-33.19797	138.01446	AU	3809
Douglas-Daly		-13.79984	131.35159	AU	527
Lake Argyle		-16.11526	128.73676	AU	673
Hail Creek		-21.56842	148.41594	AU	602
Hugh		-24.29413	133.56125	AU	926
Lagrange		-18.68211	121.78465	AU	708
Petermann		-24.28984	131.51836	AU	522
Camballin		-17.9949	124.18997	AU	738
Enmore		-33.9005	151.17314	AU	3880
Cheltenham		-33.75872	151.0723	AU	2166
Enfield		-33.89148	151.09318	AU	2833
South Granville		-33.85864	151.01066	AU	5484
Holland Park		-27.51704	153.06744	AU	7983
Figtree		-28.45635	152.89199	AU	12335
Ocean Grove		-38.25772	144.51919	AU	14165
Albany city centre		-35.02479	117.88472	AU	1414
Busselton city centre		-33.65078	115.34932	AU	1848
Gawler city centre		-34.59632	138.74392	AU	657
Burnie city centre		-41.05508	145.90622	AU	708
Kempsey city centre		-31.07751	152.83571	AU	532
South Spreyton		-41.25713	146.3504	AU	510
St Clair		-34.87089	138.53543	AU	1712
Rossmore		-33.94046	150.77281	AU	2286
Aintree		-37.72253	144.66765	AU	7982
Gawler Belt		-34.57809	138.72763	AU	942
Weir Views		-37.73116	144.57578	AU	4390
Capel Sound		-38.36727	144.87877	AU	5246
Cobblebank		-37.70636	144.60199	AU	3601
Kurrajong		-33.55528	150.66999	AU	3113
Chisholm		-32.75906	151.63459	AU	4577
Washington		12.55837	-70.03816	AW	4390
Tanki Leendert		12.53914	-70.02004	AW	21500
San Nicolas		12.43624	-69.90713	AW	14175
Santa Cruz		12.50953	-69.98094	AW	15236
Savaneta		12.45026	-69.93811	AW	11955
Pos Chiquito		12.46497	-69.96233	AW	5259
Paradera		12.5351	-70.00688	AW	13834
Palm Beach		12.56847	-70.03887	AW	5637
Oranjestad		12.52398	-70.02703	AW	29998
Noord		12.56596	-70.03198	AW	24193
Moco		12.55134	-70.00843	AW	4430
Butucu		12.47246	-69.91439	AW	14175
Malmok		12.60087	-70.05064	AW	5637
Alto Vista		12.5705	-70.01912	AW	5146
Ytterby		60.16667	20.01667	AX	6384
Vårdö	Vardoe	60.25	20.38333	AX	411
Sund		60.25	20.11667	AX	1016
Sottunga		60.13023	20.66683	AX	144
Saltvik		60.28333	20.05	AX	1691
Lumparland		60.11695	20.25819	AX	335
Lemland		60.07178	20.08472	AX	1829
Kumlinge		60.26013	20.77892	AX	384
Kökar	Koekar	59.92051	20.90883	AX	355
Godby		60.22995	19.9881	AX	1369
Föglö	Foegloe	60.01392	20.41377	AX	632
Brändö	Braendoe	60.41165	21.04534	AX	515
Bomarsund		60.21234	20.24023	AX	1016
Tjudö	Tjudoe	60.33333	19.95	AX	2630
Mariehamn		60.09726	19.93481	AX	10682
Jomala		60.14902	19.951	AX	3662
Hammarland		60.21667	19.75	AX	1395
Geta		60.37453	19.84455	AX	452
Finström	Finstroem	60.26667	19.93333	AX	2412
Eckerö	Eckeroe	60.21249	19.61442	AX	959
Yomala		60.16689	19.93341	AX	5789
Sharur City		39.55298	44.97993	AZ	7500
Geytepe		39.11998	48.59383	AZ	13340
Zangilan		39.08371	46.65988	AZ	7483
Yaycı	Yayci	38.94052	45.73244	AZ	8500
Yardımlı	Yardimli	38.90771	48.24052	AZ	7623
Khojavend		39.79496	47.1117	AZ	3700
Khankendi		39.8177	46.7528	AZ	2100
Əhmədbəyli	Ahmadbayli	39.88074	48.39158	AZ	17242
Shusha		39.76006	46.74989	AZ	19400
Salyan		39.59621	48.98479	AZ	36555
Shahbuz		39.40722	45.57389	AZ	4600
Sedarak		39.71427	44.88455	AZ	1853
Sumbatan-diza		38.94804	45.82572	AZ	1024
Saatlı	Saatli	39.93214	48.36892	AZ	20300
Qubadlı	Qubadli	39.34441	46.58183	AZ	6890
Qaraçala	Qaracala	39.81614	48.93792	AZ	4211
Orjonikidze		39.63571	47.71199	AZ	1557
Ordubad		38.90961	46.02274	AZ	10800
Nehram		39.11597	45.46168	AZ	17200
Neftçala	Neftcala	39.3768	49.247	AZ	18661
Naxçıvan	Naxcivan	39.20889	45.41222	AZ	97200
Mincivan		39.03023	46.72329	AZ	6353
Masally		39.03532	48.6654	AZ	9604
Lerik		38.77388	48.41497	AZ	87000
Lankaran		38.75428	48.85062	AZ	89300
Laçın	Lacin	39.63742	46.54977	AZ	2300
Givrag		39.39939	45.11513	AZ	6500
Kyalakhan		38.64716	48.34037	AZ	942
Kizhaba		38.53461	48.80546	AZ	4567
Karkijahan		39.80271	46.73642	AZ	2300
Khojaly		39.91361	46.79213	AZ	5810
Xıllı	Xilli	39.43012	49.10166	AZ	3896
Qalaqayın	Qalaqayin	39.98365	48.4836	AZ	7631
İstisu	Istisu	39.94628	45.96062	AZ	929
Imishli		39.87095	48.05995	AZ	34178
Horadiz		39.45015	47.33496	AZ	7700
Haftoni		38.76325	48.76223	AZ	2003
Fuzuli		39.60094	47.14529	AZ	25100
Jabrayil		39.39917	47.02835	AZ	9600
Dünyamalılar	Dunyamalilar	39.77278	47.75889	AZ	5968
Deste		38.88375	45.90963	AZ	4282
Julfa		38.95397	45.62961	AZ	13700
Jalilabad		39.20963	48.49186	AZ	36259
Jahri		39.34837	45.41557	AZ	10700
Boradigah		38.93013	48.7092	AZ	5904
Bahramtepe		39.74498	47.95491	AZ	7442
Pushkino		39.45833	48.545	AZ	18182
Beylagan		39.77556	47.61861	AZ	15599
Severo-Vostotchnyi Bank		39.41117	49.24792	AZ	7075
Badamli		39.45048	45.53151	AZ	700
Babak		39.15459	45.44282	AZ	6000
Astara		38.45598	48.87498	AZ	15190
Askyaran		39.9391	46.83161	AZ	1639
Ashagy Aylis		38.93079	45.98959	AZ	992
Arafsa		39.29383	45.78811	AZ	927
Şirvan	Sirvan	39.93778	48.929	AZ	70220
Aghdam		39.99096	46.92736	AZ	37700
Abrakunis		39.13632	45.63744	AZ	1858
Sovetabad		39.33667	49.21414	AZ	4308
Turshsu		39.6875	46.64306	AZ	900
Avşar	Avsar	39.97389	47.42389	AZ	5600
Birinci Aşıqlı	Birinci Asiqli	39.81917	47.67944	AZ	1981
Yuxarı Aran	Yuxari Aran	39.73361	47.655	AZ	1623
Zyrya		40.36613	50.29198	AZ	10099
Zardob		40.2184	47.71214	AZ	10612
Zaqatala		41.6316	46.64479	AZ	32171
Zabrat		40.47746	49.94174	AZ	21396
Yuxarı Salahlı	Yuxari Salahli	41.24347	45.26685	AZ	3406
Yevlakh		40.61832	47.15014	AZ	127400
Yanıqlı	Yaniqli	40.8432	45.6803	AZ	2395
Xudat		41.63052	48.68161	AZ	13625
Goygol		40.58584	46.3189	AZ	19800
Xaçmaz	Xacmaz	41.46426	48.80565	AZ	67600
Yukhari Dashkasan		40.49357	46.07175	AZ	1900
Vank		40.05275	46.54419	AZ	1335
Ujar		40.51902	47.65423	AZ	15741
Türkan	Turkan	40.3646	50.22075	AZ	9699
Tovuz		40.99249	45.62838	AZ	12626
Tikanlı	Tikanli	41.02106	47.75538	AZ	1850
Tartar		40.34201	46.93161	AZ	20400
Sumgayit		40.58972	49.66861	AZ	427000
Siyazan		41.07811	49.11564	AZ	25900
Shorabad		40.8199	49.46774	AZ	2100
Shongar		40.32157	49.59907	AZ	730
Şirvanlı	Sirvanli	41.01907	47.50191	AZ	824
Qaraçuxur	Qaracuxur	40.39667	49.97361	AZ	87349
Saray		40.53299	49.71681	AZ	37800
Sanqaçal	Sanqacal	40.16991	49.46394	AZ	4200
Samur		41.63671	48.43028	AZ	1760
Shamkhir		40.82975	46.0178	AZ	41300
Shamakhi		40.63141	48.64137	AZ	40300
Saloghlu		41.27524	45.35293	AZ	1800
Sheki		41.19194	47.17056	AZ	68400
Samukh		40.76485	46.40868	AZ	11100
Sabunçu	Sabuncu	40.4425	49.94806	AZ	20996
Sabirabad		40.00869	48.47701	AZ	30612
Sabir		40.58597	48.70672	AZ	4000
Qusar		41.4275	48.4302	AZ	16022
Quba		41.36108	48.51341	AZ	22405
Qobustan		40.08238	49.41205	AZ	13398
Hacıqabul	Haciqabul	40.03874	48.94286	AZ	23102
Gazakh		41.09246	45.36561	AZ	20800
Qax		41.41826	46.92043	AZ	11992
Aghlavashli		40.81243	46.25938	AZ	1925
Qabala		40.98139	47.84583	AZ	11867
Puta		40.29667	49.66028	AZ	1018
Poylu		41.22819	45.4427	AZ	1800
Oğuz	Oguz	41.07128	47.46528	AZ	6600
Novosaratovka		40.59811	45.60079	AZ	2328
Novxanı	Novxani	40.52914	49.78188	AZ	4468
Neft Daşları	Neft Daslari	40.25213	50.84003	AZ	916
Haji Zeynalabdin		40.62333	49.55861	AZ	29900
Nardaran		40.55611	50.00556	AZ	7700
Naftalan		40.50821	46.8203	AZ	8600
Nadil		40.73863	46.29114	AZ	1032
Muxtariyyat		40.81866	46.10508	AZ	3088
Mollalı	Mollali	40.96541	47.63106	AZ	573
Mingachevir		40.76422	47.06227	AZ	106048
Madrasa		40.61294	48.5615	AZ	2400
Maştağa	Mastaga	40.52983	50.00616	AZ	40092
Mardakan		40.49182	50.14292	AZ	15267
Gobustan		40.5336	48.92819	AZ	10100
Mamrux		41.54243	46.767	AZ	2150
Lokbatan		40.3256	49.73376	AZ	30694
Chinarli		40.77542	46.11252	AZ	7300
Lahij		40.84618	48.38227	AZ	800
Gizilhajili		40.57723	46.85776	AZ	7500
Kyurdakhany		40.54833	49.92194	AZ	6600
Kur		40.90583	46.1852	AZ	9700
Guzanli		40.15911	47.16527	AZ	3200
Kyurdarmir		40.34257	48.15649	AZ	19088
Kyudyurlyu		41.08279	47.1291	AZ	547
Qudula		41.15131	47.04232	AZ	870
Govlar		40.94595	45.73175	AZ	15600
Gobu		40.40472	49.71306	AZ	17600
Gilazi		40.87392	49.34376	AZ	3400
Khizi		40.90847	49.07481	AZ	1600
Khirdalan		40.44808	49.75502	AZ	196200
Alabashli		40.78221	46.26483	AZ	1400
Khojasan		40.41293	49.76904	AZ	5089
Korgöz	Korgoz	40.30446	49.6236	AZ	2036
Gazanbulag		40.61871	46.64922	AZ	900
Garayeri		40.78674	46.31365	AZ	6300
Qaramanlı	Qaramanli	40.48135	46.99339	AZ	2230
Qaraxanlı	Qaraxanli	41.04358	45.65527	AZ	3166
Qaraçı	Qaraci	41.444	48.83582	AZ	785
Qarabaldır	Qarabaldir	40.98012	47.43968	AZ	502
Qandax		41.47546	46.54128	AZ	1654
Vurghun		41.09524	45.47111	AZ	3200
Kalbajar		40.10984	46.04446	AZ	8400
Qala		40.44256	50.16759	AZ	2709
Qax İngiloy	Qax Ingiloy	41.42412	46.93859	AZ	2747
Qaxbaş	Qaxbas	41.43254	46.9646	AZ	2983
Ismayilli		40.78485	48.15141	AZ	27500
Yeni Suraxanı	Yeni Suraxani	40.43026	50.03598	AZ	16127
Guzdak		40.37444	49.68194	AZ	3400
Gyurgyan		40.39701	50.33667	AZ	712
Göyçay	Goeycay	40.65055	47.74219	AZ	42500
Hövsan	Hovsan	40.37444	50.08528	AZ	36293
Goranboy		40.61028	46.78972	AZ	9200
Goradil		40.54861	49.82972	AZ	2000
Hindarkh		40.06753	47.20582	AZ	9800
Gilgilçay	Gilgilcay	41.13932	49.09038	AZ	1147
Hokmali		40.43111	49.73722	AZ	17300
Ganja		40.68157	46.36134	AZ	330663
Gamzali		40.99956	47.80379	AZ	1367
Gadabay		40.57055	45.81229	AZ	14500
Filfili		41.11693	47.59512	AZ	749
Fatmayı	Fatmayi	40.53015	49.84486	AZ	1816
Faldarlı	Faldarli	41.46868	46.51579	AZ	1767
Jorat		40.57176	49.70509	AZ	18500
Jeyranbatan		40.54194	49.66073	AZ	9600
Calut		41.0748	47.42641	AZ	918
Zayam		40.9033	45.88564	AZ	8300
Dondar Quşçu	Dondar Quscu	40.9539	45.61942	AZ	3482
Digah		40.49257	49.87477	AZ	9800
Divichibazar		41.20117	48.98712	AZ	23248
Dashkasan		40.52393	46.08186	AZ	10600
Dallar		40.86278	46.03493	AZ	5400
Dalimammadli		40.69421	46.57382	AZ	5300
Dollyar-Dzhagir		40.88245	46.03665	AZ	5038
Çobansığnaq	Cobansignaq	40.75244	45.70645	AZ	1589
Çinarlı	Cinarli	41.46965	46.91582	AZ	6508
Çatax	Catax	40.72622	45.55919	AZ	3189
Buzovna		40.51903	50.11438	AZ	24795
Bum		41.01444	47.77806	AZ	5095
Bucaq		41.07804	47.36981	AZ	1350
Binagadi		40.46602	49.82783	AZ	14012
Biny Selo		40.45076	50.08686	AZ	24596
Bilajer		40.56441	50.04002	AZ	8983
Banovshalar		40.12646	47.0802	AZ	700
Begimli		40.25234	47.82303	AZ	830
Basgal		40.7552	48.39104	AZ	1500
Baş Göynük	Bas Goynuk	41.32582	47.11357	AZ	1658
Barda		40.37577	47.12619	AZ	41600
Belokany		41.72626	46.40478	AZ	14800
Balakhani		40.46344	49.91893	AZ	10863
Bilajari		40.4444	49.80566	AZ	42194
Baku		40.37767	49.89201	AZ	2351300
Hajimalik		40.63321	46.41021	AZ	3600
